endereco_geo,lat,lon
"Avenida Itacira, Planalto Paulista, São Paulo, SP, Brasil",-23.6240544,-46.6446858
"Avenida Sapopemba, Vila Regente Feijó, São Paulo, SP, Brasil",-23.5700616,-46.5696294
"Rua Francisco José da Silva, Vila Andrade, São Paulo, SP, Brasil",-23.6266996,-46.7425684
"Rua Doutor Alfredo Ellis, Bela Vista, São Paulo, SP, Brasil",-23.5633136,-46.6442848
"Rua Bento José Borba, Parque Primavera, São Paulo, SP, Brasil",,
"Rua Pacheco de Miranda, Jardim Paulista, São Paulo, SP, Brasil",,
"Praça Roquete Pinto, Pinheiros, São Paulo, SP, Brasil",-23.558433,-46.6990391
"Rua Dois de Julho, Ipiranga, São Paulo, SP, Brasil",-23.5955646,-46.5973807
"Rua São Januário, Parada Inglesa, São Paulo, SP, Brasil",,
"Rua Cassiano Ricardo, Jardim Cordeiro, São Paulo, SP, Brasil",,
"Rua Gino, Chácara Belenzinho, São Paulo, SP, Brasil",,
"Rua Itajaí, Mooca, São Paulo, SP, Brasil",-23.5515585,-46.6020535
"Rua Geraldo Beting, Jardim Germânia, São Paulo, SP, Brasil",-23.6496292,-46.7533884
"Rua Patrocínio do Sapucaí, Jardim São Paulo(Zona Norte), São Paulo, SP, Brasil",,
"Avenida Dezenove de Janeiro, Vila Carrão, São Paulo, SP, Brasil",-23.5580793,-46.5225636
"Rua Guaipá, Vila Leopoldina, São Paulo, SP, Brasil",-23.5212608,-46.7304877
"Rua Antônio Gil, Jardim Alzira, São Paulo, SP, Brasil",,
"Travessa da Estrela Sírius, Cerqueira César, São Paulo, SP, Brasil",-23.5658826,-46.6647833
"Rua Barbacena, Jardim Ana Rosa, São Paulo, SP, Brasil",,
"Rua Pedro de Godói, Parque da Vila Prudente, São Paulo, SP, Brasil",,
"Rua Padre Luís Roth, Vila Morse, São Paulo, SP, Brasil",,
"Avenida Doutor Ricardo Jafet, Vila Firmiano Pinto, São Paulo, SP, Brasil",-23.6019299,-46.6247375
"Praça Alexandre Fleming, Vila Cláudia, São Paulo, SP, Brasil",,
"Rua Belchior de Azevedo, Vila Leopoldina, São Paulo, SP, Brasil",-23.5198165,-46.7248917
"Rua Miranda Guerra, Jardim Petrópolis, São Paulo, SP, Brasil",-23.6341293,-46.6856632
"Rua Augusto dos Anjos, Vila Cordeiro, São Paulo, SP, Brasil",,
"Avenida Martin Luther King, Cidade São Francisco, São Paulo, SP, Brasil",,
"Rua Monte Aprazível, Vila Nova Conceição, São Paulo, SP, Brasil",,
"Rua Coronel Domingos Ferreira, Vila Firmiano Pinto, São Paulo, SP, Brasil",-23.5984202,-46.6176494
"Rua Professor Nicolau de Morais Barros, Jardim das Bandeiras, São Paulo, SP, Brasil",,
"Avenida Vila Ema, Vila Prudente, São Paulo, SP, Brasil",-23.5785003,-46.5742155
"Avenida do Cursino, Vila Moraes, São Paulo, SP, Brasil",,
"Rua Teixeira de Melo, Tatuapé, São Paulo, SP, Brasil",-23.5381165,-46.5736662
"Rua Deolinda Rodrigues, Jardim Ester, São Paulo, SP, Brasil",-23.5824985,-46.7648889
"Avenida Doutor Lino de Moraes Leme, Vila Paulista, São Paulo, SP, Brasil",,
"Rua Ministro Ferreira Alves, Perdizes, São Paulo, SP, Brasil",-23.5303713,-46.6843488
"Rua Doutor Heládio, Vila Esperança, São Paulo, SP, Brasil",-23.5298141,-46.523173
"Rua Marquês de Sabará, Real Parque, São Paulo, SP, Brasil",,
"Rua Cataguaz, Vila Congonhas, São Paulo, SP, Brasil",,
"Rua Mairinque, Vila Clementino, São Paulo, SP, Brasil",,
"Rua Doutor Dolzani, Jardim da Glória, São Paulo, SP, Brasil",-23.5796128,-46.620601
"Rua Barão de Campos Gerais, Real Parque, São Paulo, SP, Brasil",,
"Rua Santo Alberto, Vila São Pedro, São Paulo, SP, Brasil",-23.6346413,-46.5282804
"Rua Demóstenes, Campo Belo, São Paulo, SP, Brasil",-23.6196852,-46.6696834
"Rua Canário, Moema, São Paulo, SP, Brasil",-23.5977236,-46.6636365
"Avenida Diógenes Ribeiro de Lima, Alto de Pinheiros, São Paulo, SP, Brasil",-23.5385008,-46.7194322
"Avenida Duque de Caxias, Santa Efigênia, São Paulo, SP, Brasil",,
"Rua Iraúna, Jardim Novo Mundo, São Paulo, SP, Brasil",,
"Rua Eulo Maroni, Vila Lageado, São Paulo, SP, Brasil",,
"Rua Mergenthaler, Vila Leopoldina, São Paulo, SP, Brasil",-23.5318893,-46.7416643
"Rua André Mendes, Jardim da Saúde, São Paulo, SP, Brasil",-23.6160553,-46.6225557
"Rua Primeiro de Março, Vila Clementino, São Paulo, SP, Brasil",,
"Rua Caetano Pinto, Brás, São Paulo, SP, Brasil",-23.5491138,-46.6209181
"Rua São Félix de Cantalício, Jardim Aricanduva, São Paulo, SP, Brasil",,
"Rua Borges de Figueiredo, Mooca, São Paulo, SP, Brasil",-23.5629727,-46.6046942
"Rua Arinaia, Belenzinho, São Paulo, SP, Brasil",,
"Rua Salvador Fiordelisio, Vila Bertioga, São Paulo, SP, Brasil",,
"Rua Santa Teresa de Ávila, Jardim São José (Zona Norte), São Paulo, SP, Brasil",,
"Rua Bartolomeu Feio, Vila Cordeiro, São Paulo, SP, Brasil",,
"Rua Dante Carraro, Pinheiros, São Paulo, SP, Brasil",-23.567688,-46.6856715
"Rua Anália Franco, Vila Regente Feijó, São Paulo, SP, Brasil",,
"Rua Rui Martins, Alto da Mooca, São Paulo, SP, Brasil",,
"Rua Alcino Braga, Paraíso, São Paulo, SP, Brasil",-23.5753134,-46.6497816
"Rua Maria Figueiredo, Paraíso, São Paulo, SP, Brasil",-23.5712645,-46.649473
"Rua dos Jacintos, Mirandópolis, São Paulo, SP, Brasil",-23.6051643,-46.64004
"Rua Helion Póvoa, Vila Olímpia, São Paulo, SP, Brasil",-23.5983376,-46.6754799
"Rua Conselheiro Fernandes Torres, Pacaembu, São Paulo, SP, Brasil",,
"Rua Olavo Bilac, Vila Sofia, São Paulo, SP, Brasil",,
"Rua Vicente Romano, Parque da Mooca, São Paulo, SP, Brasil",-23.5720407,-46.5931242
"Rua da Meação, Vila Regente Feijó, São Paulo, SP, Brasil",,
"Rua Coronel Jordão, Vila Paiva, São Paulo, SP, Brasil",,
"Rua dos Democratas, Vila Monte Alegre, São Paulo, SP, Brasil",-23.6289213,-46.6370795
"Rua Murajuba, Alto de Pinheiros, São Paulo, SP, Brasil",-23.5443018,-46.7136579
"Rua Nilza Medeiros Martins, Jardim Colombo, São Paulo, SP, Brasil",,
"Rua Alves de Almeida, Chácara Belenzinho, São Paulo, SP, Brasil",,
"Rua Eduardo Carlos Pereira, Vila Dom Pedro I, São Paulo, SP, Brasil",-23.598536,-46.6145925
"Rua Itaiteva, Jardim Ampliação, São Paulo, SP, Brasil",,
"Rua Antônio de Barros, Vila Carrão, São Paulo, SP, Brasil",-23.5433632,-46.5567405
"Rua Florianópolis, Vila Bertioga, São Paulo, SP, Brasil",,
"Rua Tijuco Preto, Tatuapé, São Paulo, SP, Brasil",-23.5439896,-46.571665
"Estrada Velha da Penha, Tatuapé, São Paulo, SP, Brasil",-23.5287854,-46.5557384
"Avenida Parada Pinto, Vila Nova Cachoeirinha, São Paulo, SP, Brasil",,
"Avenida Almyr Dehar, Brasilândia, São Paulo, SP, Brasil",-23.4637593,-46.6991205
